mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
BAC009S0358W0360_BAC009S0202W0285_BAC009S0131W0327,S0358,F,S0202,F,S0131,F
BAC009S0061W0449_BAC009S0339W0483_BAC009S0163W0207,S0061,M,S0339,F,S0163,F
BAC009S0031W0170_BAC009S0214W0283_BAC009S0226W0389,S0031,M,S0214,F,S0226,F
BAC009S0126W0135_BAC009S0228W0337_BAC009S0187W0487,S0126,F,S0228,F,S0187,F
BAC009S0513W0345_BAC009S0222W0236_BAC009S0075W0185,S0513,F,S0222,F,S0075,M
BAC009S0340W0180_BAC009S0156W0209_BAC009S0193W0457,S0340,F,S0156,F,S0193,F
BAC009S0126W0161_BAC009S0213W0319_BAC009S0028W0457,S0126,F,S0213,F,S0028,M
BAC009S0214W0494_BAC009S0218W0146_BAC009S0359W0299,S0214,F,S0218,F,S0359,F
BAC009S0099W0283_BAC009S0084W0134_BAC009S0173W0152,S0099,M,S0084,M,S0173,F
BAC009S0714W0199_BAC009S0058W0184_BAC009S0334W0180,S0714,M,S0058,M,S0334,F
BAC009S0161W0190_BAC009S0162W0404_BAC009S0061W0456,S0161,F,S0162,F,S0061,M
BAC009S0095W0437_BAC009S0155W0367_BAC009S0655W0329,S0095,M,S0155,F,S0655,F
BAC009S0006W0223_BAC009S0344W0149_BAC009S0036W0144,S0006,M,S0344,F,S0036,M
BAC009S0191W0172_BAC009S0003W0418_BAC009S0005W0144,S0191,F,S0003,M,S0005,M
BAC009S0227W0331_BAC009S0023W0358_BAC009S0151W0197,S0227,F,S0023,M,S0151,F
BAC009S0665W0393_BAC009S0126W0338_BAC009S0076W0232,S0665,F,S0126,F,S0076,M
BAC009S0226W0378_BAC009S0069W0280_BAC009S0708W0478,S0226,F,S0069,M,S0708,M
BAC009S0361W0399_BAC009S0665W0231_BAC009S0096W0254,S0361,F,S0665,F,S0096,M
BAC009S0125W0318_BAC009S0207W0183_BAC009S0135W0395,S0125,F,S0207,F,S0135,F
BAC009S0228W0194_BAC009S0522W0346_BAC009S0218W0174,S0228,F,S0522,F,S0218,F
BAC009S0173W0366_BAC009S0665W0359_BAC009S0041W0412,S0173,F,S0665,F,S0041,M
BAC009S0362W0389_BAC009S0208W0189_BAC009S0034W0377,S0362,F,S0208,F,S0034,M
BAC009S0339W0145_BAC009S0127W0416_BAC009S0038W0206,S0339,F,S0127,F,S0038,M
BAC009S0114W0367_BAC009S0097W0374_BAC009S0091W0186,S0114,M,S0097,M,S0091,M
BAC009S0351W0351_BAC009S0344W0252_BAC009S0209W0304,S0351,F,S0344,F,S0209,F
BAC009S0099W0436_BAC009S0175W0147_BAC009S0194W0190,S0099,M,S0175,F,S0194,F
BAC009S0160W0456_BAC009S0016W0130_BAC009S0203W0389,S0160,F,S0016,M,S0203,F
BAC009S0029W0220_BAC009S0132W0320_BAC009S0058W0294,S0029,M,S0132,F,S0058,M
BAC009S0076W0392_BAC009S0162W0363_BAC009S0177W0201,S0076,M,S0162,F,S0177,F
BAC009S0181W0470_BAC009S0183W0268_BAC009S0005W0178,S0181,F,S0183,F,S0005,M
BAC009S0008W0121_BAC009S0219W0435_BAC009S0208W0205,S0008,M,S0219,F,S0208,F
BAC009S0343W0174_BAC009S0359W0488_BAC009S0206W0168,S0343,F,S0359,F,S0206,F
BAC009S0250W0196_BAC009S0354W0366_BAC009S0096W0188,S0250,M,S0354,F,S0096,M
BAC009S0359W0321_BAC009S0422W0242_BAC009S0094W0231,S0359,F,S0422,M,S0094,M
BAC009S0361W0325_BAC009S0173W0375_BAC009S0124W0373,S0361,F,S0173,F,S0124,F
BAC009S0025W0237_BAC009S0362W0210_BAC009S0055W0333,S0025,M,S0362,F,S0055,M
BAC009S0136W0434_BAC009S0596W0282_BAC009S0185W0220,S0136,F,S0596,M,S0185,F
BAC009S0357W0431_BAC009S0167W0472_BAC009S0105W0235,S0357,F,S0167,F,S0105,M
BAC009S0216W0133_BAC009S0052W0354_BAC009S0705W0481,S0216,F,S0052,M,S0705,M
BAC009S0037W0138_BAC009S0156W0225_BAC009S0115W0244,S0037,M,S0156,F,S0115,M
BAC009S0134W0191_BAC009S0106W0344_BAC009S0335W0271,S0134,F,S0106,M,S0335,F
BAC009S0513W0194_BAC009S0423W0367_BAC009S0044W0462,S0513,F,S0423,M,S0044,M
BAC009S0347W0446_BAC009S0082W0186_BAC009S0227W0148,S0347,F,S0082,M,S0227,F
BAC009S0243W0491_BAC009S0011W0340_BAC009S0716W0209,S0243,F,S0011,M,S0716,M
BAC009S0176W0159_BAC009S0152W0185_BAC009S0039W0472,S0176,F,S0152,F,S0039,M
BAC009S0341W0358_BAC009S0230W0293_BAC009S0664W0153,S0341,F,S0230,F,S0664,F
BAC009S0164W0425_BAC009S0043W0352_BAC009S0151W0470,S0164,F,S0043,M,S0151,F
BAC009S0598W0302_BAC009S0208W0247_BAC009S0702W0125,S0598,M,S0208,F,S0702,M
BAC009S0004W0290_BAC009S0665W0263_BAC009S0213W0213,S0004,M,S0665,F,S0213,F
BAC009S0094W0415_BAC009S0246W0447_BAC009S0105W0441,S0094,M,S0246,M,S0105,M
BAC009S0045W0336_BAC009S0042W0195_BAC009S0225W0309,S0045,M,S0042,M,S0225,F
BAC009S0208W0181_BAC009S0703W0338_BAC009S0598W0141,S0208,F,S0703,M,S0598,M
BAC009S0030W0428_BAC009S0148W0159_BAC009S0213W0461,S0030,M,S0148,F,S0213,F
BAC009S0237W0342_BAC009S0166W0188_BAC009S0249W0468,S0237,F,S0166,F,S0249,M
BAC009S0119W0459_BAC009S0216W0438_BAC009S0177W0463,S0119,M,S0216,F,S0177,F
BAC009S0235W0380_BAC009S0236W0409_BAC009S0149W0278,S0235,F,S0236,F,S0149,F
BAC009S0019W0220_BAC009S0519W0470_BAC009S0214W0229,S0019,M,S0519,F,S0214,F
BAC009S0363W0385_BAC009S0204W0397_BAC009S0033W0202,S0363,F,S0204,F,S0033,M
BAC009S0058W0141_BAC009S0085W0178_BAC009S0701W0242,S0058,M,S0085,M,S0701,M
BAC009S0013W0433_BAC009S0186W0293_BAC009S0225W0190,S0013,M,S0186,F,S0225,F
BAC009S0357W0160_BAC009S0341W0347_BAC009S0522W0450,S0357,F,S0341,F,S0522,F
BAC009S0203W0491_BAC009S0027W0372_BAC009S0137W0167,S0203,F,S0027,M,S0137,F
BAC009S0138W0470_BAC009S0078W0321_BAC009S0010W0483,S0138,F,S0078,M,S0010,M
BAC009S0423W0319_BAC009S0235W0354_BAC009S0137W0239,S0423,M,S0235,F,S0137,F
BAC009S0222W0199_BAC009S0012W0267_BAC009S0021W0438,S0222,F,S0012,M,S0021,M
BAC009S0185W0434_BAC009S0117W0221_BAC009S0148W0271,S0185,F,S0117,M,S0148,F
BAC009S0145W0220_BAC009S0015W0282_BAC009S0195W0447,S0145,F,S0015,M,S0195,F
BAC009S0039W0202_BAC009S0120W0127_BAC009S0226W0404,S0039,M,S0120,M,S0226,F
BAC009S0339W0363_BAC009S0228W0188_BAC009S0159W0326,S0339,F,S0228,F,S0159,F
BAC009S0176W0278_BAC009S0341W0390_BAC009S0130W0247,S0176,F,S0341,F,S0130,F
BAC009S0099W0202_BAC009S0101W0148_BAC009S0226W0314,S0099,M,S0101,M,S0226,F
BAC009S0131W0223_BAC009S0084W0427_BAC009S0517W0458,S0131,F,S0084,M,S0517,F
BAC009S0170W0123_BAC009S0166W0458_BAC009S0716W0323,S0170,F,S0166,F,S0716,M
BAC009S0009W0122_BAC009S0218W0432_BAC009S0181W0389,S0009,M,S0218,F,S0181,F
BAC009S0134W0387_BAC009S0152W0194_BAC009S0341W0352,S0134,F,S0152,F,S0341,F
BAC009S0219W0264_BAC009S0334W0242_BAC009S0086W0207,S0219,F,S0334,F,S0086,M
BAC009S0201W0344_BAC009S0041W0271_BAC009S0231W0260,S0201,F,S0041,M,S0231,F
BAC009S0011W0135_BAC009S0150W0342_BAC009S0110W0440,S0011,M,S0150,F,S0110,M
BAC009S0151W0175_BAC009S0701W0322_BAC009S0655W0259,S0151,F,S0701,M,S0655,F
BAC009S0179W0151_BAC009S0119W0171_BAC009S0142W0328,S0179,F,S0119,M,S0142,F
BAC009S0659W0197_BAC009S0081W0405_BAC009S0179W0171,S0659,F,S0081,M,S0179,F
BAC009S0334W0457_BAC009S0246W0268_BAC009S0058W0415,S0334,F,S0246,M,S0058,M
BAC009S0666W0462_BAC009S0358W0121_BAC009S0177W0236,S0666,F,S0358,F,S0177,F
BAC009S0020W0212_BAC009S0219W0362_BAC009S0512W0233,S0020,M,S0219,F,S0512,F
BAC009S0190W0242_BAC009S0200W0165_BAC009S0168W0128,S0190,F,S0200,F,S0168,F
BAC009S0002W0341_BAC009S0022W0483_BAC009S0009W0304,S0002,M,S0022,M,S0009,M
BAC009S0251W0204_BAC009S0088W0457_BAC009S0142W0426,S0251,M,S0088,M,S0142,F
BAC009S0337W0161_BAC009S0040W0335_BAC009S0198W0237,S0337,F,S0040,M,S0198,F
BAC009S0354W0222_BAC009S0170W0172_BAC009S0169W0400,S0354,F,S0170,F,S0169,F
BAC009S0153W0459_BAC009S0017W0180_BAC009S0015W0366,S0153,F,S0017,M,S0015,M
BAC009S0125W0284_BAC009S0171W0374_BAC009S0081W0473,S0125,F,S0171,F,S0081,M
BAC009S0140W0449_BAC009S0111W0371_BAC009S0139W0478,S0140,F,S0111,M,S0139,F
BAC009S0177W0203_BAC009S0237W0133_BAC009S0219W0201,S0177,F,S0237,F,S0219,F
BAC009S0598W0163_BAC009S0171W0223_BAC009S0723W0370,S0598,M,S0171,F,S0723,M
BAC009S0152W0434_BAC009S0090W0168_BAC009S0664W0336,S0152,F,S0090,M,S0664,F
BAC009S0094W0177_BAC009S0007W0432_BAC009S0123W0452,S0094,M,S0007,M,S0123,M
BAC009S0080W0256_BAC009S0027W0351_BAC009S0706W0315,S0080,M,S0027,M,S0706,M
BAC009S0020W0236_BAC009S0060W0308_BAC009S0132W0337,S0020,M,S0060,M,S0132,F
BAC009S0219W0307_BAC009S0189W0321_BAC009S0233W0214,S0219,F,S0189,F,S0233,F
BAC009S0343W0267_BAC009S0175W0495_BAC009S0144W0194,S0343,F,S0175,F,S0144,F
BAC009S0054W0136_BAC009S0511W0349_BAC009S0207W0413,S0054,M,S0511,F,S0207,F
BAC009S0089W0439_BAC009S0356W0307_BAC009S0042W0479,S0089,M,S0356,F,S0042,M
BAC009S0710W0492_BAC009S0122W0262_BAC009S0219W0133,S0710,M,S0122,M,S0219,F
BAC009S0066W0485_BAC009S0247W0340_BAC009S0218W0459,S0066,M,S0247,M,S0218,F
BAC009S0599W0311_BAC009S0035W0339_BAC009S0091W0163,S0599,M,S0035,M,S0091,M
BAC009S0155W0124_BAC009S0512W0452_BAC009S0050W0126,S0155,F,S0512,F,S0050,M
BAC009S0078W0159_BAC009S0233W0141_BAC009S0230W0460,S0078,M,S0233,F,S0230,F
BAC009S0334W0332_BAC009S0170W0349_BAC009S0063W0413,S0334,F,S0170,F,S0063,M
BAC009S0205W0295_BAC009S0011W0392_BAC009S0596W0392,S0205,F,S0011,M,S0596,M
BAC009S0092W0239_BAC009S0362W0465_BAC009S0125W0289,S0092,M,S0362,F,S0125,F
BAC009S0229W0476_BAC009S0199W0133_BAC009S0022W0324,S0229,F,S0199,F,S0022,M
BAC009S0702W0235_BAC009S0096W0272_BAC009S0142W0456,S0702,M,S0096,M,S0142,F
BAC009S0705W0424_BAC009S0517W0252_BAC009S0513W0324,S0705,M,S0517,F,S0513,F
BAC009S0355W0245_BAC009S0148W0404_BAC009S0359W0210,S0355,F,S0148,F,S0359,F
BAC009S0128W0286_BAC009S0183W0320_BAC009S0155W0469,S0128,F,S0183,F,S0155,F
BAC009S0656W0146_BAC009S0704W0290_BAC009S0522W0445,S0656,F,S0704,M,S0522,F
BAC009S0712W0338_BAC009S0338W0199_BAC009S0093W0357,S0712,M,S0338,F,S0093,M
BAC009S0002W0304_BAC009S0194W0449_BAC009S0129W0445,S0002,M,S0194,F,S0129,F
BAC009S0003W0318_BAC009S0013W0136_BAC009S0207W0468,S0003,M,S0013,M,S0207,F
BAC009S0150W0337_BAC009S0049W0313_BAC009S0120W0306,S0150,F,S0049,M,S0120,M
BAC009S0068W0312_BAC009S0058W0359_BAC009S0104W0472,S0068,M,S0058,M,S0104,M
BAC009S0231W0462_BAC009S0032W0182_BAC009S0423W0300,S0231,F,S0032,M,S0423,M
BAC009S0018W0460_BAC009S0182W0492_BAC009S0709W0467,S0018,M,S0182,F,S0709,M
BAC009S0362W0288_BAC009S0666W0261_BAC009S0352W0337,S0362,F,S0666,F,S0352,F
BAC009S0187W0215_BAC009S0156W0469_BAC009S0027W0476,S0187,F,S0156,F,S0027,M
BAC009S0162W0285_BAC009S0132W0309_BAC009S0710W0365,S0162,F,S0132,F,S0710,M
BAC009S0193W0297_BAC009S0172W0305_BAC009S0522W0161,S0193,F,S0172,F,S0522,F
BAC009S0363W0141_BAC009S0237W0391_BAC009S0174W0248,S0363,F,S0237,F,S0174,F
BAC009S0661W0445_BAC009S0059W0128_BAC009S0185W0357,S0661,F,S0059,M,S0185,F
BAC009S0160W0220_BAC009S0344W0344_BAC009S0252W0186,S0160,F,S0344,F,S0252,M
BAC009S0071W0379_BAC009S0147W0316_BAC009S0130W0491,S0071,M,S0147,F,S0130,F
BAC009S0057W0231_BAC009S0153W0468_BAC009S0341W0201,S0057,M,S0153,F,S0341,F
BAC009S0158W0143_BAC009S0080W0129_BAC009S0082W0344,S0158,F,S0080,M,S0082,M
BAC009S0665W0214_BAC009S0052W0252_BAC009S0186W0143,S0665,F,S0052,M,S0186,F
BAC009S0137W0338_BAC009S0720W0155_BAC009S0023W0346,S0137,F,S0720,M,S0023,M
BAC009S0170W0358_BAC009S0663W0184_BAC009S0665W0290,S0170,F,S0663,F,S0665,F
BAC009S0034W0210_BAC009S0096W0448_BAC009S0184W0160,S0034,M,S0096,M,S0184,F
BAC009S0004W0129_BAC009S0237W0344_BAC009S0109W0123,S0004,M,S0237,F,S0109,M
BAC009S0015W0326_BAC009S0115W0304_BAC009S0715W0430,S0015,M,S0115,M,S0715,M
BAC009S0217W0296_BAC009S0009W0220_BAC009S0012W0230,S0217,F,S0009,M,S0012,M
BAC009S0025W0390_BAC009S0666W0444_BAC009S0598W0317,S0025,M,S0666,F,S0598,M
BAC009S0047W0319_BAC009S0122W0124_BAC009S0135W0430,S0047,M,S0122,M,S0135,F
BAC009S0016W0249_BAC009S0003W0315_BAC009S0242W0224,S0016,M,S0003,M,S0242,F
BAC009S0061W0164_BAC009S0044W0168_BAC009S0108W0420,S0061,M,S0044,M,S0108,M
BAC009S0514W0373_BAC009S0099W0320_BAC009S0665W0486,S0514,F,S0099,M,S0665,F
BAC009S0522W0341_BAC009S0181W0391_BAC009S0242W0355,S0522,F,S0181,F,S0242,F
BAC009S0240W0250_BAC009S0183W0354_BAC009S0186W0355,S0240,F,S0183,F,S0186,F
BAC009S0134W0463_BAC009S0220W0402_BAC009S0206W0285,S0134,F,S0220,F,S0206,F
BAC009S0521W0349_BAC009S0131W0326_BAC009S0166W0198,S0521,F,S0131,F,S0166,F
BAC009S0702W0204_BAC009S0185W0247_BAC009S0705W0303,S0702,M,S0185,F,S0705,M
BAC009S0361W0493_BAC009S0706W0289_BAC009S0138W0341,S0361,F,S0706,M,S0138,F
BAC009S0662W0474_BAC009S0098W0329_BAC009S0117W0243,S0662,F,S0098,M,S0117,M
BAC009S0079W0148_BAC009S0015W0394_BAC009S0222W0370,S0079,M,S0015,M,S0222,F
BAC009S0048W0482_BAC009S0714W0136_BAC009S0664W0160,S0048,M,S0714,M,S0664,F
BAC009S0219W0127_BAC009S0338W0127_BAC009S0112W0272,S0219,F,S0338,F,S0112,M
BAC009S0180W0258_BAC009S0701W0362_BAC009S0103W0398,S0180,F,S0701,M,S0103,M
BAC009S0186W0280_BAC009S0151W0342_BAC009S0363W0302,S0186,F,S0151,F,S0363,F
BAC009S0019W0321_BAC009S0197W0281_BAC009S0057W0368,S0019,M,S0197,F,S0057,M
BAC009S0184W0466_BAC009S0340W0459_BAC009S0335W0371,S0184,F,S0340,F,S0335,F
BAC009S0107W0369_BAC009S0224W0413_BAC009S0363W0291,S0107,M,S0224,F,S0363,F
BAC009S0423W0133_BAC009S0069W0245_BAC009S0512W0479,S0423,M,S0069,M,S0512,F
BAC009S0363W0139_BAC009S0075W0469_BAC009S0049W0261,S0363,F,S0075,M,S0049,M
BAC009S0231W0483_BAC009S0109W0125_BAC009S0356W0479,S0231,F,S0109,M,S0356,F
BAC009S0126W0452_BAC009S0220W0275_BAC009S0178W0286,S0126,F,S0220,F,S0178,F
BAC009S0105W0459_BAC009S0122W0253_BAC009S0229W0428,S0105,M,S0122,M,S0229,F
BAC009S0131W0214_BAC009S0343W0217_BAC009S0008W0191,S0131,F,S0343,F,S0008,M
BAC009S0717W0388_BAC009S0082W0122_BAC009S0137W0448,S0717,M,S0082,M,S0137,F
BAC009S0716W0139_BAC009S0097W0314_BAC009S0705W0212,S0716,M,S0097,M,S0705,M
BAC009S0723W0185_BAC009S0152W0235_BAC009S0080W0197,S0723,M,S0152,F,S0080,M
BAC009S0169W0309_BAC009S0157W0468_BAC009S0239W0262,S0169,F,S0157,F,S0239,F
BAC009S0512W0140_BAC009S0119W0172_BAC009S0179W0464,S0512,F,S0119,M,S0179,F
BAC009S0034W0158_BAC009S0170W0272_BAC009S0137W0301,S0034,M,S0170,F,S0137,F
BAC009S0121W0260_BAC009S0171W0430_BAC009S0162W0346,S0121,M,S0171,F,S0162,F
BAC009S0598W0237_BAC009S0188W0318_BAC009S0252W0167,S0598,M,S0188,F,S0252,M
BAC009S0134W0432_BAC009S0055W0473_BAC009S0176W0480,S0134,F,S0055,M,S0176,F
BAC009S0132W0348_BAC009S0046W0147_BAC009S0090W0242,S0132,F,S0046,M,S0090,M
BAC009S0007W0159_BAC009S0722W0220_BAC009S0342W0389,S0007,M,S0722,M,S0342,F
BAC009S0141W0317_BAC009S0186W0479_BAC009S0421W0140,S0141,F,S0186,F,S0421,M
BAC009S0077W0353_BAC009S0519W0157_BAC009S0121W0139,S0077,M,S0519,F,S0121,M
BAC009S0038W0403_BAC009S0710W0189_BAC009S0155W0147,S0038,M,S0710,M,S0155,F
BAC009S0067W0307_BAC009S0218W0143_BAC009S0056W0386,S0067,M,S0218,F,S0056,M
BAC009S0052W0227_BAC009S0101W0431_BAC009S0137W0252,S0052,M,S0101,M,S0137,F
BAC009S0193W0161_BAC009S0224W0164_BAC009S0225W0470,S0193,F,S0224,F,S0225,F
BAC009S0721W0305_BAC009S0154W0322_BAC009S0199W0240,S0721,M,S0154,F,S0199,F
BAC009S0137W0416_BAC009S0185W0245_BAC009S0102W0140,S0137,F,S0185,F,S0102,M
BAC009S0215W0412_BAC009S0128W0461_BAC009S0184W0460,S0215,F,S0128,F,S0184,F
BAC009S0213W0489_BAC009S0096W0443_BAC009S0154W0385,S0213,F,S0096,M,S0154,F
BAC009S0354W0165_BAC009S0153W0314_BAC009S0169W0431,S0354,F,S0153,F,S0169,F
BAC009S0247W0235_BAC009S0362W0417_BAC009S0236W0461,S0247,M,S0362,F,S0236,F
BAC009S0017W0139_BAC009S0355W0432_BAC009S0222W0238,S0017,M,S0355,F,S0222,F
BAC009S0702W0401_BAC009S0722W0252_BAC009S0512W0242,S0702,M,S0722,M,S0512,F
BAC009S0170W0468_BAC009S0185W0282_BAC009S0004W0482,S0170,F,S0185,F,S0004,M
BAC009S0084W0243_BAC009S0023W0321_BAC009S0076W0473,S0084,M,S0023,M,S0076,M
BAC009S0063W0163_BAC009S0084W0185_BAC009S0173W0243,S0063,M,S0084,M,S0173,F
BAC009S0064W0249_BAC009S0027W0157_BAC009S0707W0185,S0064,M,S0027,M,S0707,M
BAC009S0214W0163_BAC009S0521W0134_BAC009S0063W0121,S0214,F,S0521,F,S0063,M
BAC009S0597W0244_BAC009S0185W0490_BAC009S0336W0477,S0597,M,S0185,F,S0336,F
BAC009S0068W0347_BAC009S0251W0483_BAC009S0170W0431,S0068,M,S0251,M,S0170,F
BAC009S0341W0280_BAC009S0105W0219_BAC009S0135W0460,S0341,F,S0105,M,S0135,F
BAC009S0176W0318_BAC009S0173W0266_BAC009S0058W0211,S0176,F,S0173,F,S0058,M
BAC009S0188W0328_BAC009S0510W0455_BAC009S0346W0432,S0188,F,S0510,F,S0346,F
BAC009S0192W0452_BAC009S0714W0358_BAC009S0161W0394,S0192,F,S0714,M,S0161,F
BAC009S0142W0490_BAC009S0036W0236_BAC009S0124W0470,S0142,F,S0036,M,S0124,F
BAC009S0086W0232_BAC009S0034W0187_BAC009S0038W0267,S0086,M,S0034,M,S0038,M
BAC009S0008W0123_BAC009S0701W0128_BAC009S0342W0426,S0008,M,S0701,M,S0342,F
BAC009S0168W0442_BAC009S0197W0301_BAC009S0355W0239,S0168,F,S0197,F,S0355,F
BAC009S0124W0302_BAC009S0720W0284_BAC009S0101W0427,S0124,F,S0720,M,S0101,M
BAC009S0358W0147_BAC009S0705W0147_BAC009S0181W0134,S0358,F,S0705,M,S0181,F
BAC009S0037W0194_BAC009S0176W0401_BAC009S0600W0269,S0037,M,S0176,F,S0600,M
BAC009S0065W0344_BAC009S0235W0247_BAC009S0017W0359,S0065,M,S0235,F,S0017,M
BAC009S0007W0184_BAC009S0192W0164_BAC009S0088W0436,S0007,M,S0192,F,S0088,M
BAC009S0127W0348_BAC009S0351W0236_BAC009S0662W0126,S0127,F,S0351,F,S0662,F
BAC009S0119W0448_BAC009S0360W0181_BAC009S0103W0283,S0119,M,S0360,F,S0103,M
BAC009S0155W0399_BAC009S0083W0144_BAC009S0243W0178,S0155,F,S0083,M,S0243,F
BAC009S0132W0171_BAC009S0214W0251_BAC009S0039W0366,S0132,F,S0214,F,S0039,M
BAC009S0097W0209_BAC009S0363W0432_BAC009S0714W0226,S0097,M,S0363,F,S0714,M
BAC009S0024W0444_BAC009S0172W0450_BAC009S0165W0287,S0024,M,S0172,F,S0165,F
BAC009S0063W0177_BAC009S0599W0394_BAC009S0002W0173,S0063,M,S0599,M,S0002,M
BAC009S0102W0274_BAC009S0214W0192_BAC009S0009W0131,S0102,M,S0214,F,S0009,M
BAC009S0094W0127_BAC009S0181W0469_BAC009S0343W0403,S0094,M,S0181,F,S0343,F
BAC009S0601W0176_BAC009S0193W0442_BAC009S0040W0287,S0601,M,S0193,F,S0040,M
BAC009S0343W0315_BAC009S0656W0252_BAC009S0082W0278,S0343,F,S0656,F,S0082,M
BAC009S0248W0309_BAC009S0220W0169_BAC009S0238W0359,S0248,M,S0220,F,S0238,F
BAC009S0038W0335_BAC009S0212W0281_BAC009S0092W0200,S0038,M,S0212,F,S0092,M
BAC009S0119W0272_BAC009S0048W0171_BAC009S0348W0343,S0119,M,S0048,M,S0348,F
BAC009S0153W0219_BAC009S0223W0482_BAC009S0140W0162,S0153,F,S0223,F,S0140,F
BAC009S0067W0208_BAC009S0117W0478_BAC009S0113W0416,S0067,M,S0117,M,S0113,M
BAC009S0216W0142_BAC009S0213W0232_BAC009S0246W0357,S0216,F,S0213,F,S0246,M
BAC009S0186W0153_BAC009S0162W0458_BAC009S0054W0402,S0186,F,S0162,F,S0054,M
BAC009S0124W0279_BAC009S0708W0178_BAC009S0097W0244,S0124,F,S0708,M,S0097,M
BAC009S0015W0232_BAC009S0043W0166_BAC009S0193W0262,S0015,M,S0043,M,S0193,F
BAC009S0102W0358_BAC009S0116W0455_BAC009S0518W0187,S0102,M,S0116,M,S0518,F
BAC009S0193W0474_BAC009S0024W0257_BAC009S0146W0356,S0193,F,S0024,M,S0146,F
BAC009S0350W0261_BAC009S0199W0173_BAC009S0169W0180,S0350,F,S0199,F,S0169,F
BAC009S0336W0179_BAC009S0167W0290_BAC009S0251W0227,S0336,F,S0167,F,S0251,M
BAC009S0034W0370_BAC009S0511W0217_BAC009S0052W0477,S0034,M,S0511,F,S0052,M
BAC009S0233W0383_BAC009S0339W0347_BAC009S0195W0321,S0233,F,S0339,F,S0195,F
BAC009S0183W0335_BAC009S0182W0169_BAC009S0068W0352,S0183,F,S0182,F,S0068,M
BAC009S0050W0444_BAC009S0702W0438_BAC009S0349W0208,S0050,M,S0702,M,S0349,F
BAC009S0354W0355_BAC009S0721W0441_BAC009S0117W0309,S0354,F,S0721,M,S0117,M
BAC009S0146W0303_BAC009S0709W0420_BAC009S0348W0453,S0146,F,S0709,M,S0348,F
BAC009S0148W0350_BAC009S0248W0140_BAC009S0178W0287,S0148,F,S0248,M,S0178,F
BAC009S0160W0149_BAC009S0713W0433_BAC009S0189W0396,S0160,F,S0713,M,S0189,F
BAC009S0088W0372_BAC009S0044W0318_BAC009S0164W0450,S0088,M,S0044,M,S0164,F
BAC009S0070W0132_BAC009S0343W0125_BAC009S0149W0271,S0070,M,S0343,F,S0149,F
BAC009S0237W0371_BAC009S0151W0211_BAC009S0340W0284,S0237,F,S0151,F,S0340,F
BAC009S0198W0355_BAC009S0126W0308_BAC009S0662W0171,S0198,F,S0126,F,S0662,F
BAC009S0093W0188_BAC009S0207W0296_BAC009S0338W0147,S0093,M,S0207,F,S0338,F
BAC009S0150W0133_BAC009S0089W0191_BAC009S0050W0347,S0150,F,S0089,M,S0050,M
BAC009S0245W0467_BAC009S0159W0409_BAC009S0198W0462,S0245,F,S0159,F,S0198,F
BAC009S0359W0393_BAC009S0251W0157_BAC009S0354W0243,S0359,F,S0251,M,S0354,F
BAC009S0035W0276_BAC009S0190W0433_BAC009S0154W0321,S0035,M,S0190,F,S0154,F
BAC009S0142W0331_BAC009S0032W0326_BAC009S0656W0369,S0142,F,S0032,M,S0656,F
BAC009S0711W0263_BAC009S0002W0384_BAC009S0706W0313,S0711,M,S0002,M,S0706,M
BAC009S0048W0303_BAC009S0042W0402_BAC009S0083W0382,S0048,M,S0042,M,S0083,M
BAC009S0047W0311_BAC009S0054W0132_BAC009S0353W0184,S0047,M,S0054,M,S0353,F
BAC009S0338W0338_BAC009S0072W0404_BAC009S0012W0274,S0338,F,S0072,M,S0012,M
BAC009S0073W0492_BAC009S0091W0322_BAC009S0037W0212,S0073,M,S0091,M,S0037,M
BAC009S0134W0133_BAC009S0066W0215_BAC009S0102W0459,S0134,F,S0066,M,S0102,M
BAC009S0110W0370_BAC009S0347W0187_BAC009S0235W0293,S0110,M,S0347,F,S0235,F
BAC009S0355W0338_BAC009S0137W0158_BAC009S0122W0245,S0355,F,S0137,F,S0122,M
BAC009S0086W0373_BAC009S0023W0461_BAC009S0523W0225,S0086,M,S0023,M,S0523,F
BAC009S0362W0376_BAC009S0599W0193_BAC009S0113W0406,S0362,F,S0599,M,S0113,M
BAC009S0125W0419_BAC009S0199W0403_BAC009S0030W0434,S0125,F,S0199,F,S0030,M
BAC009S0655W0348_BAC009S0660W0304_BAC009S0038W0313,S0655,F,S0660,F,S0038,M
BAC009S0084W0432_BAC009S0062W0212_BAC009S0032W0157,S0084,M,S0062,M,S0032,M
BAC009S0518W0339_BAC009S0078W0228_BAC009S0037W0432,S0518,F,S0078,M,S0037,M
BAC009S0521W0381_BAC009S0247W0298_BAC009S0134W0487,S0521,F,S0247,M,S0134,F
BAC009S0172W0157_BAC009S0702W0232_BAC009S0347W0319,S0172,F,S0702,M,S0347,F
BAC009S0350W0436_BAC009S0025W0124_BAC009S0241W0232,S0350,F,S0025,M,S0241,F
BAC009S0047W0289_BAC009S0015W0190_BAC009S0032W0342,S0047,M,S0015,M,S0032,M
BAC009S0076W0420_BAC009S0710W0142_BAC009S0360W0236,S0076,M,S0710,M,S0360,F
BAC009S0358W0354_BAC009S0127W0365_BAC009S0658W0252,S0358,F,S0127,F,S0658,F
